machine_id,timestamp,temperature,center_line,ucl,lcl,out_of_control
CNC-02,2026-07-05 20:07:00,66.27,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:08:00,62.66,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:09:00,63.58,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:10:00,58.0,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:11:00,68.47,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:12:00,65.02,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:13:00,66.75,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:14:00,60.28,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:15:00,59.01,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:16:00,67.33,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:17:00,62.16,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:18:00,66.9,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:19:00,66.06,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:20:00,60.24,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:21:00,63.13,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:22:00,64.77,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:23:00,60.38,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:24:00,62.09,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:25:00,65.49,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:26:00,63.01,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:27:00,64.25,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:28:00,66.24,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:29:00,66.43,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:30:00,67.02,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:31:00,63.91,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:32:00,61.6,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:33:00,63.05,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:34:00,65.75,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:35:00,61.65,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:36:00,64.43,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:37:00,61.7,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:38:00,64.57,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:39:00,59.32,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:40:00,60.25,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:41:00,67.47,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:42:00,64.52,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:43:00,60.64,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:44:00,63.76,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:45:00,59.92,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:46:00,63.0,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:47:00,67.56,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:48:00,64.68,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:49:00,66.9,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:50:00,63.06,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:51:00,66.45,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:52:00,64.91,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:53:00,62.91,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:54:00,63.87,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:55:00,68.69,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:56:00,66.98,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:57:00,58.52,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:58:00,64.64,64.007,75.32,52.694,0
CNC-02,2026-07-05 20:59:00,68.72,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:00:00,67.99,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:01:00,60.46,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:02:00,65.45,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:03:00,65.88,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:04:00,59.25,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:05:00,63.24,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:06:00,60.1,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:07:00,65.5,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:08:00,66.07,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:09:00,65.96,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:10:00,68.34,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:11:00,58.7,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:12:00,59.8,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:13:00,65.14,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:14:00,59.93,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:15:00,62.32,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:16:00,69.61,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:17:00,60.45,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:18:00,58.54,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:19:00,68.17,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:20:00,63.69,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:21:00,63.36,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:22:00,69.49,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:23:00,63.74,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:24:00,59.36,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:25:00,64.33,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:26:00,68.08,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:27:00,67.17,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:28:00,62.41,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:29:00,55.56,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:30:00,62.25,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:31:00,64.83,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:32:00,60.12,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:33:00,58.85,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:34:00,58.84,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:35:00,63.21,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:36:00,66.23,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:37:00,65.67,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:38:00,61.6,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:39:00,63.7,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:40:00,58.23,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:41:00,62.18,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:42:00,60.27,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:43:00,65.98,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:44:00,61.68,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:45:00,63.73,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:46:00,57.94,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:47:00,60.8,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:48:00,65.83,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:49:00,62.11,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:50:00,65.12,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:51:00,64.14,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:52:00,67.58,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:53:00,60.52,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:54:00,67.67,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:55:00,68.87,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:56:00,66.86,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:57:00,61.59,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:58:00,59.77,64.007,75.32,52.694,0
CNC-02,2026-07-05 21:59:00,66.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:00:00,68.24,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:01:00,63.4,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:02:00,63.35,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:03:00,67.68,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:04:00,66.65,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:05:00,66.89,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:06:00,65.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:07:00,60.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:08:00,61.11,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:09:00,65.74,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:10:00,62.77,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:11:00,66.96,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:12:00,64.49,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:13:00,70.26,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:14:00,69.77,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:15:00,63.98,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:16:00,62.04,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:17:00,63.53,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:18:00,63.67,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:19:00,64.74,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:20:00,66.12,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:21:00,69.49,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:22:00,65.78,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:23:00,60.1,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:24:00,63.29,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:25:00,63.18,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:26:00,65.18,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:27:00,64.81,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:28:00,66.9,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:29:00,63.23,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:30:00,61.45,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:31:00,60.02,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:32:00,65.77,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:33:00,65.58,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:34:00,61.01,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:35:00,67.73,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:36:00,62.91,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:37:00,67.02,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:38:00,67.28,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:39:00,61.07,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:40:00,61.67,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:41:00,61.9,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:42:00,64.3,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:43:00,61.04,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:44:00,65.38,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:45:00,63.49,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:46:00,60.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:47:00,60.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:48:00,61.58,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:49:00,63.5,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:50:00,63.22,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:51:00,65.95,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:52:00,63.25,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:53:00,70.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:54:00,65.85,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:55:00,65.14,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:56:00,64.23,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:57:00,60.08,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:58:00,66.64,64.007,75.32,52.694,0
CNC-02,2026-07-06 06:59:00,65.81,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:00:00,63.81,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:01:00,63.92,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:02:00,62.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:03:00,73.62,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:04:00,69.51,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:05:00,65.0,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:06:00,63.61,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:07:00,62.06,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:08:00,66.68,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:09:00,58.65,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:10:00,68.63,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:11:00,64.53,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:12:00,64.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:13:00,68.41,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:14:00,64.5,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:15:00,58.12,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:16:00,64.27,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:17:00,60.4,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:18:00,64.69,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:19:00,61.29,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:20:00,66.15,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:21:00,68.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:22:00,61.87,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:23:00,66.63,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:24:00,63.55,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:25:00,58.62,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:26:00,65.93,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:27:00,60.09,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:28:00,63.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:29:00,65.69,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:30:00,67.92,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:31:00,63.67,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:32:00,63.79,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:33:00,61.23,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:34:00,67.64,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:35:00,61.68,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:36:00,60.49,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:37:00,65.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:38:00,63.77,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:39:00,59.78,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:40:00,65.38,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:41:00,65.69,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:42:00,65.59,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:43:00,68.69,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:44:00,61.18,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:45:00,67.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:46:00,63.1,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:47:00,68.31,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:48:00,64.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:49:00,60.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:50:00,67.25,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:51:00,64.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:52:00,66.1,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:53:00,64.29,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:54:00,64.85,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:55:00,63.16,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:56:00,67.33,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:57:00,64.59,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:58:00,60.98,64.007,75.32,52.694,0
CNC-02,2026-07-06 07:59:00,67.31,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:00:00,69.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:01:00,63.94,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:02:00,67.21,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:03:00,66.88,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:04:00,68.54,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:05:00,62.14,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:06:00,62.71,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:07:00,64.78,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:08:00,68.32,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:09:00,64.3,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:10:00,56.32,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:11:00,62.76,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:12:00,61.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:13:00,63.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:14:00,63.47,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:15:00,61.27,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:16:00,60.81,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:17:00,67.24,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:18:00,62.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:19:00,63.8,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:20:00,66.1,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:21:00,61.58,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:22:00,65.75,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:23:00,68.04,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:24:00,58.96,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:25:00,65.67,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:26:00,59.93,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:27:00,62.49,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:28:00,64.47,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:29:00,64.73,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:30:00,70.44,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:31:00,57.78,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:32:00,66.04,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:33:00,59.08,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:34:00,67.5,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:35:00,64.35,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:36:00,65.24,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:37:00,60.81,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:38:00,59.34,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:39:00,65.34,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:40:00,65.86,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:41:00,60.4,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:42:00,67.63,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:43:00,68.98,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:44:00,62.39,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:45:00,68.16,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:46:00,59.05,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:47:00,63.69,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:48:00,68.6,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:49:00,65.07,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:50:00,64.37,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:51:00,65.35,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:52:00,65.77,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:53:00,67.87,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:54:00,66.09,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:55:00,63.65,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:56:00,62.24,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:57:00,67.6,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:58:00,64.0,64.007,75.32,52.694,0
CNC-02,2026-07-06 08:59:00,68.96,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:00:00,60.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:01:00,61.09,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:02:00,65.61,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:03:00,65.48,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:04:00,60.39,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:05:00,59.45,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:06:00,61.76,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:07:00,65.18,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:08:00,65.08,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:09:00,67.0,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:10:00,64.39,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:11:00,61.79,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:12:00,64.44,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:13:00,65.29,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:14:00,64.25,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:15:00,67.52,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:16:00,62.77,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:17:00,66.85,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:18:00,59.35,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:19:00,63.09,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:20:00,64.6,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:21:00,61.46,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:22:00,68.13,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:23:00,66.53,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:24:00,59.74,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:25:00,66.5,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:26:00,64.72,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:27:00,65.16,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:28:00,67.51,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:29:00,64.76,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:30:00,69.11,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:31:00,63.82,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:32:00,66.16,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:33:00,67.37,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:34:00,71.71,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:35:00,57.2,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:36:00,69.12,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:37:00,66.05,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:38:00,60.58,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:39:00,62.42,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:40:00,64.94,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:41:00,65.32,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:42:00,61.72,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:43:00,65.36,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:44:00,66.99,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:45:00,66.48,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:46:00,64.29,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:47:00,67.65,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:48:00,62.96,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:49:00,66.97,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:50:00,61.03,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:51:00,63.52,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:52:00,64.47,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:53:00,69.58,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:54:00,63.71,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:55:00,66.83,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:56:00,63.01,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:57:00,64.89,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:58:00,64.39,64.007,75.32,52.694,0
CNC-02,2026-07-06 09:59:00,66.29,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:00:00,64.27,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:01:00,63.75,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:02:00,59.71,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:03:00,61.61,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:04:00,66.69,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:05:00,61.74,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:06:00,65.76,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:07:00,62.55,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:08:00,64.63,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:09:00,66.53,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:10:00,63.13,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:11:00,67.45,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:12:00,60.27,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:13:00,66.14,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:14:00,67.4,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:15:00,72.18,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:16:00,59.9,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:17:00,61.1,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:18:00,62.32,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:19:00,64.47,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:20:00,63.66,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:21:00,60.18,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:22:00,62.52,64.007,75.32,52.694,0
CNC-02,2026-07-06 10:23:00,60.14,64.007,75.32,52.694,0
