id,timestamp,machine_id,status,temperature,pressure,motor_current,flow_rate,energy,units_produced,good_units,defective_units,planned,ideal_cycle_time_sec
10735,2026-07-02 10:54:00,CNC-02,RUNNING,63.69,4.675,14.76,40.82,8.36,14,14,0,1,4.0
10736,2026-07-02 10:55:00,CNC-02,RUNNING,62.09,5.255,15.51,42.99,8.116,14,14,0,1,4.0
10737,2026-07-02 10:56:00,CNC-02,RUNNING,60.2,5.375,15.29,46.11,8.06,15,15,0,1,4.0
10738,2026-07-02 10:57:00,CNC-02,RUNNING,63.78,5.033,16.6,50.39,8.252,13,13,0,1,4.0
10739,2026-07-02 10:58:00,CNC-02,RUNNING,67.34,4.739,17.19,49.01,8.533,14,14,0,1,4.0
10740,2026-07-02 10:59:00,CNC-02,RUNNING,65.52,4.59,14.34,45.39,6.995,14,14,0,1,4.0
10741,2026-07-02 11:00:00,CNC-02,RUNNING,58.99,4.887,14.84,47.45,8.336,14,13,1,1,4.0
10742,2026-07-02 11:01:00,CNC-02,RUNNING,63.28,4.831,15.32,41.1,7.67,12,12,0,1,4.0
10743,2026-07-02 11:02:00,CNC-02,RUNNING,71.71,5.402,15.28,47.86,8.133,14,14,0,1,4.0
10744,2026-07-02 11:03:00,CNC-02,RUNNING,65.98,4.415,16.04,42.8,7.49,13,13,0,1,4.0
10745,2026-07-02 11:04:00,CNC-02,RUNNING,69.25,5.256,15.44,49.48,8.511,13,13,0,1,4.0
10746,2026-07-02 11:05:00,CNC-02,RUNNING,64.78,5.254,15.77,51.9,7.926,15,14,1,1,4.0
10747,2026-07-02 11:06:00,CNC-02,RUNNING,65.02,4.734,15.04,48.59,8.245,13,12,1,1,4.0
10748,2026-07-02 11:07:00,CNC-02,RUNNING,69.24,5.177,14.37,51.44,7.405,13,13,0,1,4.0
10749,2026-07-02 11:08:00,CNC-02,RUNNING,64.35,5.204,17.02,45.91,7.686,14,12,2,1,4.0
10750,2026-07-02 11:09:00,CNC-02,RUNNING,56.09,5.015,16.85,48.32,7.57,13,13,0,1,4.0
10751,2026-07-02 11:10:00,CNC-02,RUNNING,62.76,5.122,12.51,45.59,8.301,13,13,0,1,4.0
10752,2026-07-02 11:11:00,CNC-02,RUNNING,60.99,4.197,14.08,41.87,8.284,13,13,0,1,4.0
10753,2026-07-02 11:12:00,CNC-02,RUNNING,67.97,5.227,14.73,47.44,7.251,13,13,0,1,4.0
10754,2026-07-02 11:13:00,CNC-02,RUNNING,56.71,4.941,15.53,38.35,7.942,15,15,0,1,4.0
10755,2026-07-02 11:14:00,CNC-02,RUNNING,66.57,4.385,15.88,53.72,7.665,14,14,0,1,4.0
10756,2026-07-02 11:15:00,CNC-02,RUNNING,66.31,5.162,15.3,46.76,8.054,15,14,1,1,4.0
10757,2026-07-02 11:16:00,CNC-02,RUNNING,63.89,4.717,14.86,45.92,7.113,12,12,0,1,4.0
10758,2026-07-02 11:17:00,CNC-02,RUNNING,63.75,5.114,15.74,43.46,7.906,13,13,0,1,4.0
10759,2026-07-02 11:18:00,CNC-02,RUNNING,59.09,4.726,15.67,44.28,7.073,12,12,0,1,4.0
10760,2026-07-02 11:19:00,CNC-02,RUNNING,67.89,4.654,14.83,49.05,8.218,13,13,0,1,4.0
10761,2026-07-02 11:20:00,CNC-02,RUNNING,65.75,5.012,15.52,51.59,7.099,14,14,0,1,4.0
10762,2026-07-02 11:21:00,CNC-02,RUNNING,65.23,5.541,17.13,49.44,7.456,14,14,0,1,4.0
10763,2026-07-02 11:22:00,CNC-02,RUNNING,60.21,4.937,14.14,41.39,7.964,14,13,1,1,4.0
10764,2026-07-02 11:23:00,CNC-02,RUNNING,66.44,4.902,14.4,49.58,7.508,14,14,0,1,4.0
10765,2026-07-02 11:24:00,CNC-02,RUNNING,61.13,5.033,14.39,43.41,7.664,14,14,0,1,4.0
10766,2026-07-02 11:25:00,CNC-02,RUNNING,66.33,5.235,15.78,45.38,8.148,15,15,0,1,4.0
10767,2026-07-02 11:26:00,CNC-02,RUNNING,67.19,5.163,13.53,44.1,8.202,14,13,1,1,4.0
10768,2026-07-02 11:27:00,CNC-02,RUNNING,57.6,5.825,15.54,45.65,8.511,14,14,0,1,4.0
10769,2026-07-02 11:28:00,CNC-02,RUNNING,64.33,5.186,13.92,49.42,7.497,13,13,0,1,4.0
10770,2026-07-02 11:29:00,CNC-02,RUNNING,70.24,4.552,14.12,37.96,9.591,14,14,0,1,4.0
10771,2026-07-02 11:30:00,CNC-02,RUNNING,66.24,4.734,15.95,41.8,7.324,15,15,0,1,4.0
10772,2026-07-02 11:31:00,CNC-02,RUNNING,59.37,5.207,12.67,47.65,7.737,14,14,0,1,4.0
10773,2026-07-02 11:32:00,CNC-02,RUNNING,66.6,5.159,14.9,50.53,8.039,14,14,0,1,4.0
10774,2026-07-02 11:33:00,CNC-02,RUNNING,66.75,5.246,13.71,45.78,6.768,13,13,0,1,4.0
10775,2026-07-02 11:34:00,CNC-02,RUNNING,69.45,5.568,14.65,42.26,8.366,14,14,0,1,4.0
10776,2026-07-02 11:35:00,CNC-02,RUNNING,58.04,4.884,14.12,45.72,8.635,14,14,0,1,4.0
10777,2026-07-02 11:36:00,CNC-02,RUNNING,65.08,4.986,15.37,48.12,7.904,14,14,0,1,4.0
10778,2026-07-02 11:37:00,CNC-02,RUNNING,57.94,4.654,15.11,43.17,8.166,15,15,0,1,4.0
10779,2026-07-02 11:38:00,CNC-02,RUNNING,65.19,4.887,12.34,42.59,7.085,14,14,0,1,4.0
10780,2026-07-02 11:39:00,CNC-02,RUNNING,60.4,4.265,13.21,46.98,7.656,15,15,0,1,4.0
10781,2026-07-02 11:40:00,CNC-02,RUNNING,65.4,4.99,16.6,48.33,8.334,14,14,0,1,4.0
10782,2026-07-02 11:41:00,CNC-02,RUNNING,67.09,5.197,14.6,44.66,7.615,13,13,0,1,4.0
10783,2026-07-02 11:42:00,CNC-02,RUNNING,70.47,5.328,15.05,40.18,8.135,14,14,0,1,4.0
10784,2026-07-02 11:43:00,CNC-02,RUNNING,62.94,5.573,12.18,47.51,7.906,13,13,0,1,4.0
10785,2026-07-02 11:44:00,CNC-02,RUNNING,65.1,4.836,15.02,41.67,8.429,13,13,0,1,4.0
10786,2026-07-02 11:45:00,CNC-02,RUNNING,67.05,5.084,17.46,43.34,7.2,14,14,0,1,4.0
10787,2026-07-02 11:46:00,CNC-02,RUNNING,62.03,5.583,13.91,48.67,7.399,13,12,1,1,4.0
10788,2026-07-02 11:47:00,CNC-02,RUNNING,62.63,4.547,14.05,48.92,8.044,13,13,0,1,4.0
10789,2026-07-02 11:48:00,CNC-02,RUNNING,60.84,4.757,14.11,45.84,7.094,13,13,0,1,4.0
10790,2026-07-02 11:49:00,CNC-02,RUNNING,67.22,4.943,13.94,45.43,7.303,13,13,0,1,4.0
10791,2026-07-02 11:50:00,CNC-02,RUNNING,70.45,4.525,13.48,45.07,7.86,14,13,1,1,4.0
10792,2026-07-02 11:51:00,CNC-02,RUNNING,64.32,5.277,15.54,42.34,8.441,14,14,0,1,4.0
10793,2026-07-02 11:52:00,CNC-02,RUNNING,64.17,5.329,11.74,44.08,7.256,14,14,0,1,4.0
10794,2026-07-02 11:53:00,CNC-02,RUNNING,66.12,5.238,14.28,46.97,7.674,15,15,0,1,4.0
10795,2026-07-02 11:54:00,CNC-02,RUNNING,64.36,5.226,14.61,39.39,8.16,13,13,0,1,4.0
10796,2026-07-02 11:55:00,CNC-02,RUNNING,67.23,4.721,16.36,50.74,7.316,14,14,0,1,4.0
10797,2026-07-02 11:56:00,CNC-02,RUNNING,60.68,5.258,14.85,52.43,8.792,13,13,0,1,4.0
10798,2026-07-02 11:57:00,CNC-02,RUNNING,68.66,4.556,15.72,48.69,7.958,13,13,0,1,4.0
10799,2026-07-02 11:58:00,CNC-02,RUNNING,64.25,4.816,14.07,42.14,7.72,14,14,0,1,4.0
10800,2026-07-02 11:59:00,CNC-02,RUNNING,63.38,5.075,15.42,42.17,7.616,15,15,0,1,4.0
10801,2026-07-02 12:00:00,CNC-02,RUNNING,60.0,4.898,15.71,43.62,8.013,15,15,0,1,4.0
10802,2026-07-02 12:01:00,CNC-02,RUNNING,64.04,4.862,16.51,44.79,7.673,12,12,0,1,4.0
10803,2026-07-02 12:02:00,CNC-02,RUNNING,62.54,5.444,16.67,50.58,8.321,13,13,0,1,4.0
10804,2026-07-02 12:03:00,CNC-02,RUNNING,61.34,5.309,17.8,48.71,8.804,12,11,1,1,4.0
10805,2026-07-02 12:04:00,CNC-02,RUNNING,65.36,5.094,14.3,48.44,8.346,15,15,0,1,4.0
10806,2026-07-02 12:05:00,CNC-02,RUNNING,67.15,4.981,14.32,49.51,6.661,13,13,0,1,4.0
10807,2026-07-02 12:06:00,CNC-02,RUNNING,60.17,5.325,14.46,49.49,8.58,14,14,0,1,4.0
10808,2026-07-02 12:07:00,CNC-02,RUNNING,64.17,5.298,12.51,44.33,8.105,13,13,0,1,4.0
10809,2026-07-02 12:08:00,CNC-02,RUNNING,58.86,5.182,13.98,45.44,7.884,13,13,0,1,4.0
10810,2026-07-02 12:09:00,CNC-02,RUNNING,63.49,4.835,16.98,46.83,9.336,14,14,0,1,4.0
10811,2026-07-02 12:10:00,CNC-02,RUNNING,60.03,4.908,14.63,42.87,7.585,14,14,0,1,4.0
10812,2026-07-02 12:11:00,CNC-02,RUNNING,62.54,4.973,16.1,49.93,8.653,14,14,0,1,4.0
10813,2026-07-02 12:12:00,CNC-02,RUNNING,63.75,5.608,15.62,41.36,8.55,14,14,0,1,4.0
10814,2026-07-02 12:13:00,CNC-02,RUNNING,67.45,4.61,15.88,52.38,8.082,14,14,0,1,4.0
10815,2026-07-02 12:14:00,CNC-02,RUNNING,65.97,4.928,14.44,48.61,7.248,14,14,0,1,4.0
10816,2026-07-02 12:15:00,CNC-02,RUNNING,64.58,4.839,13.08,43.13,8.284,14,14,0,1,4.0
10817,2026-07-02 12:16:00,CNC-02,RUNNING,61.74,4.83,14.78,49.74,6.844,13,13,0,1,4.0
10818,2026-07-02 12:17:00,CNC-02,RUNNING,64.81,5.103,14.77,41.43,7.749,12,12,0,1,4.0
10819,2026-07-02 12:18:00,CNC-02,RUNNING,60.84,4.804,16.04,44.7,8.309,14,14,0,1,4.0
10820,2026-07-02 12:19:00,CNC-02,RUNNING,63.49,5.164,13.51,50.49,8.705,14,13,1,1,4.0
10821,2026-07-02 12:20:00,CNC-02,RUNNING,70.0,5.158,15.22,52.75,8.754,12,11,1,1,4.0
10822,2026-07-02 12:21:00,CNC-02,RUNNING,59.64,4.845,15.69,50.85,7.092,13,12,1,1,4.0
10823,2026-07-02 12:22:00,CNC-02,RUNNING,66.11,4.826,12.18,38.86,7.116,12,12,0,1,4.0
10824,2026-07-02 12:23:00,CNC-02,RUNNING,62.18,4.981,14.39,45.92,8.349,12,12,0,1,4.0
10825,2026-07-02 12:24:00,CNC-02,RUNNING,63.91,5.158,15.84,45.31,6.716,14,14,0,1,4.0
10826,2026-07-02 12:25:00,CNC-02,RUNNING,64.71,5.405,14.67,46.59,8.191,14,14,0,1,4.0
10827,2026-07-02 12:26:00,CNC-02,RUNNING,59.31,5.308,17.0,46.33,7.339,13,13,0,1,4.0
10828,2026-07-02 12:27:00,CNC-02,RUNNING,64.73,4.869,14.35,46.81,8.05,14,14,0,1,4.0
10829,2026-07-02 12:28:00,CNC-02,RUNNING,65.12,4.846,14.85,45.6,7.559,14,14,0,1,4.0
10830,2026-07-02 12:29:00,CNC-02,RUNNING,65.47,5.087,15.7,50.36,7.704,14,14,0,1,4.0
10831,2026-07-02 12:30:00,CNC-02,RUNNING,64.73,4.577,16.29,46.31,7.637,14,14,0,1,4.0
10832,2026-07-02 12:31:00,CNC-02,RUNNING,60.47,5.086,13.65,40.88,7.621,14,14,0,1,4.0
10833,2026-07-02 12:32:00,CNC-02,RUNNING,65.98,4.728,14.76,46.42,7.753,14,14,0,1,4.0
10834,2026-07-02 12:33:00,CNC-02,RUNNING,65.57,4.818,13.23,46.62,7.391,14,13,1,1,4.0
10835,2026-07-02 12:34:00,CNC-02,RUNNING,68.62,5.057,15.52,43.29,6.927,13,13,0,1,4.0
10836,2026-07-02 12:35:00,CNC-02,RUNNING,67.15,4.413,16.61,50.66,7.716,13,12,1,1,4.0
10837,2026-07-02 12:36:00,CNC-02,RUNNING,64.58,4.505,16.44,38.89,8.819,14,14,0,1,4.0
10838,2026-07-02 12:37:00,CNC-02,RUNNING,69.4,4.921,15.48,40.26,7.592,13,13,0,1,4.0
10839,2026-07-02 12:38:00,CNC-02,RUNNING,67.59,5.292,15.95,43.74,7.371,14,14,0,1,4.0
10840,2026-07-02 12:39:00,CNC-02,RUNNING,58.98,5.429,15.01,47.87,7.933,13,13,0,1,4.0
10841,2026-07-02 12:40:00,CNC-02,RUNNING,66.65,5.515,14.29,43.77,7.612,12,12,0,1,4.0
10842,2026-07-02 12:41:00,CNC-02,RUNNING,63.82,5.21,14.89,42.48,7.28,13,13,0,1,4.0
10843,2026-07-02 12:42:00,CNC-02,RUNNING,67.02,5.118,15.64,41.55,7.08,14,14,0,1,4.0
10844,2026-07-02 12:43:00,CNC-02,RUNNING,64.45,4.79,17.72,37.77,7.801,12,12,0,1,4.0
10845,2026-07-02 12:44:00,CNC-02,RUNNING,65.49,4.931,13.17,45.53,7.882,13,13,0,1,4.0
10846,2026-07-02 12:45:00,CNC-02,RUNNING,66.65,5.493,14.45,43.84,7.536,13,13,0,1,4.0
10847,2026-07-02 12:46:00,CNC-02,RUNNING,67.84,5.134,15.24,47.28,8.539,14,13,1,1,4.0
10848,2026-07-02 12:47:00,CNC-02,RUNNING,61.27,4.756,15.52,46.21,7.298,13,13,0,1,4.0
10849,2026-07-02 12:48:00,CNC-02,RUNNING,62.37,5.357,14.71,44.38,8.459,13,13,0,1,4.0
10850,2026-07-02 12:49:00,CNC-02,RUNNING,67.95,5.145,14.71,43.69,8.404,14,14,0,1,4.0
10851,2026-07-02 12:50:00,CNC-02,RUNNING,64.05,5.039,17.65,47.11,7.357,14,14,0,1,4.0
10852,2026-07-02 12:51:00,CNC-02,RUNNING,60.84,5.263,13.16,45.88,8.547,14,14,0,1,4.0
10853,2026-07-02 12:52:00,CNC-02,RUNNING,59.37,4.922,15.1,48.08,7.269,13,12,1,1,4.0
10854,2026-07-02 12:53:00,CNC-02,RUNNING,65.14,5.131,15.34,43.23,7.684,13,13,0,1,4.0
10855,2026-07-02 12:54:00,CNC-02,RUNNING,64.66,4.421,14.67,47.51,7.789,13,12,1,1,4.0
10856,2026-07-02 12:55:00,CNC-02,RUNNING,70.45,5.172,13.38,49.86,7.476,14,14,0,1,4.0
10857,2026-07-02 12:56:00,CNC-02,RUNNING,65.77,4.823,13.58,41.2,6.749,14,14,0,1,4.0
10858,2026-07-02 12:57:00,CNC-02,RUNNING,62.74,4.679,17.59,41.85,7.233,14,14,0,1,4.0
10859,2026-07-02 12:58:00,CNC-02,RUNNING,62.92,4.956,15.44,49.78,7.076,13,13,0,1,4.0
10860,2026-07-02 12:59:00,CNC-02,RUNNING,63.94,5.818,17.76,45.55,7.113,14,14,0,1,4.0
10861,2026-07-02 13:00:00,CNC-02,RUNNING,65.8,4.436,13.82,46.41,6.934,13,12,1,1,4.0
10862,2026-07-02 13:01:00,CNC-02,RUNNING,62.99,4.768,15.06,47.87,7.224,14,14,0,1,4.0
10863,2026-07-02 13:02:00,CNC-02,RUNNING,65.44,5.067,15.11,45.22,7.596,15,15,0,1,4.0
10864,2026-07-02 13:03:00,CNC-02,RUNNING,66.05,5.144,13.82,44.56,7.744,15,15,0,1,4.0
10865,2026-07-02 13:04:00,CNC-02,RUNNING,64.41,5.0,14.43,50.06,7.984,14,14,0,1,4.0
10866,2026-07-02 13:05:00,CNC-02,RUNNING,63.54,4.871,15.29,45.95,6.86,14,14,0,1,4.0
10867,2026-07-02 13:06:00,CNC-02,RUNNING,64.98,4.795,14.5,42.38,7.46,14,14,0,1,4.0
10868,2026-07-02 13:07:00,CNC-02,RUNNING,66.94,5.475,14.47,40.65,8.034,14,14,0,1,4.0
10869,2026-07-02 13:08:00,CNC-02,RUNNING,64.37,5.544,15.33,44.0,8.149,13,13,0,1,4.0
10870,2026-07-02 13:09:00,CNC-02,RUNNING,66.31,5.374,17.69,50.9,8.644,14,13,1,1,4.0
10871,2026-07-02 13:10:00,CNC-02,RUNNING,62.56,5.493,14.37,45.66,7.494,15,15,0,1,4.0
10872,2026-07-02 13:11:00,CNC-02,RUNNING,62.12,4.985,13.56,43.07,7.189,14,14,0,1,4.0
10873,2026-07-02 13:12:00,CNC-02,RUNNING,71.5,4.966,14.98,48.9,7.006,13,12,1,1,4.0
10874,2026-07-02 13:13:00,CNC-02,RUNNING,60.92,4.507,15.95,42.37,8.373,14,14,0,1,4.0
10875,2026-07-02 13:14:00,CNC-02,RUNNING,63.34,5.043,14.36,49.97,7.671,13,13,0,1,4.0
10876,2026-07-02 13:15:00,CNC-02,RUNNING,64.95,5.018,13.73,51.2,7.38,14,14,0,1,4.0
10877,2026-07-02 13:16:00,CNC-02,RUNNING,59.36,4.931,15.64,44.65,7.694,14,14,0,1,4.0
10878,2026-07-02 13:17:00,CNC-02,RUNNING,64.5,4.998,14.7,41.92,8.014,14,14,0,1,4.0
10879,2026-07-02 13:18:00,CNC-02,RUNNING,63.89,4.741,13.27,47.47,7.622,14,14,0,1,4.0
10880,2026-07-02 13:19:00,CNC-02,RUNNING,64.26,5.267,14.76,42.21,8.03,14,14,0,1,4.0
10881,2026-07-02 13:20:00,CNC-02,RUNNING,63.91,4.342,12.12,42.95,8.041,15,14,1,1,4.0
10882,2026-07-02 13:21:00,CNC-02,RUNNING,62.37,5.132,14.14,54.04,7.656,13,13,0,1,4.0
10883,2026-07-02 13:22:00,CNC-02,RUNNING,62.59,5.132,14.88,34.66,8.068,14,14,0,1,4.0
10884,2026-07-02 13:23:00,CNC-02,RUNNING,65.67,5.038,17.81,46.72,6.387,14,14,0,1,4.0
10885,2026-07-02 13:24:00,CNC-02,RUNNING,59.71,4.903,16.39,43.53,7.625,13,13,0,1,4.0
10886,2026-07-02 13:25:00,CNC-02,RUNNING,66.18,4.692,14.61,46.73,8.404,13,12,1,1,4.0
10887,2026-07-02 13:26:00,CNC-02,RUNNING,64.77,4.814,16.37,48.24,6.602,13,12,1,1,4.0
10888,2026-07-02 13:27:00,CNC-02,RUNNING,66.35,5.34,14.69,49.35,8.533,15,15,0,1,4.0
10889,2026-07-02 13:28:00,CNC-02,RUNNING,65.91,5.122,16.0,41.6,7.381,13,13,0,1,4.0
10890,2026-07-02 13:29:00,CNC-02,RUNNING,60.05,5.379,15.5,42.27,7.003,12,12,0,1,4.0
10891,2026-07-02 13:30:00,CNC-02,RUNNING,65.01,4.323,14.7,42.26,8.531,14,14,0,1,4.0
10892,2026-07-02 13:31:00,CNC-02,RUNNING,65.05,4.852,14.81,46.85,8.311,14,14,0,1,4.0
10893,2026-07-02 13:32:00,CNC-02,RUNNING,62.62,4.688,16.84,44.51,8.121,13,13,0,1,4.0
10894,2026-07-02 13:33:00,CNC-02,RUNNING,66.13,5.141,13.99,43.84,7.31,14,14,0,1,4.0
10895,2026-07-02 13:34:00,CNC-02,RUNNING,64.93,4.749,14.15,42.95,7.978,13,13,0,1,4.0
10896,2026-07-02 13:35:00,CNC-02,RUNNING,59.08,5.134,13.74,53.59,8.391,15,15,0,1,4.0
10897,2026-07-02 13:36:00,CNC-02,RUNNING,65.22,4.694,16.41,45.37,7.303,14,14,0,1,4.0
10898,2026-07-02 13:37:00,CNC-02,RUNNING,65.44,5.084,14.15,49.58,8.186,14,14,0,1,4.0
10899,2026-07-02 13:38:00,CNC-02,RUNNING,59.82,5.129,13.17,46.26,8.176,13,13,0,1,4.0
10900,2026-07-02 13:39:00,CNC-02,RUNNING,64.83,5.104,12.37,43.7,7.581,13,13,0,1,4.0
10901,2026-07-02 13:40:00,CNC-02,RUNNING,66.55,4.71,14.52,42.4,7.166,14,14,0,1,4.0
10902,2026-07-02 13:41:00,CNC-02,RUNNING,61.03,4.797,17.37,45.51,6.95,15,14,1,1,4.0
10903,2026-07-02 13:42:00,CNC-02,RUNNING,62.23,5.286,14.08,51.69,8.379,13,13,0,1,4.0
10904,2026-07-02 13:43:00,CNC-02,RUNNING,63.22,5.038,15.42,51.1,7.975,14,14,0,1,4.0
10905,2026-07-02 13:44:00,CNC-02,RUNNING,66.26,4.774,14.82,48.38,7.943,12,12,0,1,4.0
10906,2026-07-02 13:45:00,CNC-02,RUNNING,60.78,4.999,13.36,42.17,9.019,14,14,0,1,4.0
10907,2026-07-02 13:46:00,CNC-02,RUNNING,63.42,4.619,13.62,42.56,9.047,15,15,0,1,4.0
10908,2026-07-02 13:47:00,CNC-02,RUNNING,63.1,5.131,15.96,43.63,7.049,14,13,1,1,4.0
10909,2026-07-02 13:48:00,CNC-02,RUNNING,60.96,4.52,14.29,30.82,8.194,15,15,0,1,4.0
10910,2026-07-02 13:49:00,CNC-02,RUNNING,65.51,4.687,13.27,51.84,8.339,13,13,0,1,4.0
10911,2026-07-02 13:50:00,CNC-02,RUNNING,63.91,4.547,15.27,40.91,6.324,14,14,0,1,4.0
10912,2026-07-02 13:51:00,CNC-02,RUNNING,61.35,5.481,13.58,45.32,7.364,13,13,0,1,4.0
10913,2026-07-02 13:52:00,CNC-02,RUNNING,69.3,4.433,15.47,50.83,7.43,13,13,0,1,4.0
10914,2026-07-02 13:53:00,CNC-02,RUNNING,63.86,5.17,13.06,39.33,8.268,14,14,0,1,4.0
10915,2026-07-02 13:54:00,CNC-02,RUNNING,60.25,5.063,12.92,50.9,8.245,13,13,0,1,4.0
10916,2026-07-02 13:55:00,CNC-02,RUNNING,61.98,4.871,14.26,49.91,8.485,14,14,0,1,4.0
10917,2026-07-02 13:56:00,CNC-02,RUNNING,55.37,4.887,14.49,49.08,7.565,13,13,0,1,4.0
10918,2026-07-02 13:57:00,CNC-02,RUNNING,65.45,5.218,14.91,46.94,7.012,13,13,0,1,4.0
10919,2026-07-02 13:58:00,CNC-02,RUNNING,68.92,4.901,14.41,49.27,7.725,15,15,0,1,4.0
10920,2026-07-02 13:59:00,CNC-02,RUNNING,65.93,4.888,15.77,45.4,8.275,13,13,0,1,4.0
10921,2026-07-02 14:00:00,CNC-02,RUNNING,64.85,5.526,15.65,55.45,7.198,14,13,1,1,4.0
10922,2026-07-02 14:01:00,CNC-02,RUNNING,64.55,5.124,14.28,40.76,9.057,14,14,0,1,4.0
10923,2026-07-02 14:02:00,CNC-02,RUNNING,63.92,5.019,15.66,51.46,7.33,13,13,0,1,4.0
10924,2026-07-02 14:03:00,CNC-02,RUNNING,64.09,4.793,15.17,44.5,7.77,14,14,0,1,4.0
10925,2026-07-02 14:04:00,CNC-02,RUNNING,71.73,5.208,14.17,50.1,7.563,14,14,0,1,4.0
10926,2026-07-02 14:05:00,CNC-02,RUNNING,61.67,4.795,15.29,47.51,7.184,13,13,0,1,4.0
10927,2026-07-02 14:06:00,CNC-02,RUNNING,67.6,4.837,14.15,46.96,8.533,15,14,1,1,4.0
10928,2026-07-02 14:07:00,CNC-02,RUNNING,60.27,4.41,16.68,47.74,7.109,13,13,0,1,4.0
10929,2026-07-02 14:08:00,CNC-02,RUNNING,65.68,5.283,15.71,46.35,7.979,13,13,0,1,4.0
10930,2026-07-02 14:09:00,CNC-02,RUNNING,61.53,4.843,14.91,44.57,7.752,14,14,0,1,4.0
10931,2026-07-02 14:10:00,CNC-02,RUNNING,60.54,4.343,14.04,44.82,8.962,14,14,0,1,4.0
10932,2026-07-02 14:11:00,CNC-02,RUNNING,62.29,4.521,14.78,44.62,7.802,14,14,0,1,4.0
10933,2026-07-02 14:12:00,CNC-02,RUNNING,61.19,5.12,14.03,42.03,8.803,14,14,0,1,4.0
10934,2026-07-02 14:13:00,CNC-02,RUNNING,58.31,4.795,15.08,40.3,6.644,14,14,0,1,4.0
10935,2026-07-02 14:14:00,CNC-02,RUNNING,63.24,5.166,13.19,43.37,7.707,15,15,0,1,4.0
10936,2026-07-02 14:15:00,CNC-02,RUNNING,60.84,5.016,14.56,47.61,7.923,14,14,0,1,4.0
10937,2026-07-02 14:16:00,CNC-02,RUNNING,57.23,4.509,14.81,46.85,7.58,15,15,0,1,4.0
10938,2026-07-02 14:17:00,CNC-02,RUNNING,62.12,4.631,13.56,42.2,8.541,14,14,0,1,4.0
10939,2026-07-02 14:18:00,CNC-02,RUNNING,68.52,5.211,15.09,51.89,7.166,13,13,0,1,4.0
10940,2026-07-02 14:19:00,CNC-02,RUNNING,62.95,4.735,15.84,46.08,8.057,13,13,0,1,4.0
10941,2026-07-02 14:20:00,CNC-02,RUNNING,65.69,4.704,15.89,46.81,7.045,14,13,1,1,4.0
10942,2026-07-02 14:21:00,CNC-02,RUNNING,64.78,5.135,12.82,54.67,9.441,12,12,0,1,4.0
10943,2026-07-02 14:22:00,CNC-02,RUNNING,68.02,5.009,14.41,44.12,8.218,13,13,0,1,4.0
10944,2026-07-02 14:23:00,CNC-02,RUNNING,66.94,5.351,14.77,46.1,8.573,14,14,0,1,4.0
10945,2026-07-02 14:24:00,CNC-02,RUNNING,60.53,4.657,14.01,43.56,7.877,13,13,0,1,4.0
10946,2026-07-02 14:25:00,CNC-02,RUNNING,63.45,4.71,14.34,55.38,8.166,13,13,0,1,4.0
10947,2026-07-02 14:26:00,CNC-02,RUNNING,60.76,4.961,16.52,46.56,7.876,14,13,1,1,4.0
10948,2026-07-02 14:27:00,CNC-02,RUNNING,67.06,4.682,16.58,44.11,8.441,13,13,0,1,4.0
10949,2026-07-02 14:28:00,CNC-02,RUNNING,63.73,5.21,14.55,44.6,7.507,13,13,0,1,4.0
10950,2026-07-02 14:29:00,CNC-02,RUNNING,58.15,4.286,16.15,47.58,6.955,14,14,0,1,4.0
10951,2026-07-02 14:30:00,CNC-02,RUNNING,63.73,4.867,14.74,46.46,7.272,13,12,1,1,4.0
10952,2026-07-02 14:31:00,CNC-02,RUNNING,67.08,5.495,14.53,51.83,7.921,13,12,1,1,4.0
10953,2026-07-02 14:32:00,CNC-02,RUNNING,58.11,5.116,13.46,43.18,7.79,15,15,0,1,4.0
10954,2026-07-02 14:33:00,CNC-02,RUNNING,61.8,4.53,15.22,43.14,7.103,14,13,1,1,4.0
10955,2026-07-02 14:34:00,CNC-02,RUNNING,57.72,4.506,14.92,45.8,8.055,14,14,0,1,4.0
10956,2026-07-02 14:35:00,CNC-02,RUNNING,68.87,5.328,15.1,46.28,8.666,14,14,0,1,4.0
10957,2026-07-02 14:36:00,CNC-02,RUNNING,67.21,4.889,14.73,40.18,7.466,14,14,0,1,4.0
10958,2026-07-02 14:37:00,CNC-02,RUNNING,62.73,4.669,16.67,37.38,8.102,14,14,0,1,4.0
10959,2026-07-02 14:38:00,CNC-02,RUNNING,67.0,4.908,16.39,42.86,7.379,14,14,0,1,4.0
10960,2026-07-02 14:39:00,CNC-02,RUNNING,69.92,5.12,15.75,37.6,7.968,15,15,0,1,4.0
10961,2026-07-02 14:40:00,CNC-02,RUNNING,63.76,5.263,13.93,50.39,7.018,15,15,0,1,4.0
10962,2026-07-02 14:41:00,CNC-02,RUNNING,62.35,4.497,13.59,45.64,8.563,13,13,0,1,4.0
10963,2026-07-02 14:42:00,CNC-02,RUNNING,57.38,5.173,14.09,43.52,8.388,14,14,0,1,4.0
10964,2026-07-02 14:43:00,CNC-02,RUNNING,63.3,4.881,15.08,51.54,7.894,13,13,0,1,4.0
10965,2026-07-02 14:44:00,CNC-02,RUNNING,62.85,5.23,13.39,46.2,7.692,14,14,0,1,4.0
10966,2026-07-02 14:45:00,CNC-02,RUNNING,66.75,5.43,15.96,48.0,7.554,13,12,1,1,4.0
