timestamp,machine_id,status,temperature,pressure,motor_current,flow_rate,energy,units_produced,good_units,defective_units,planned,ideal_cycle_time_sec
2026-07-06 12:14:00,CNC-02,RUNNING,66.04,5.073,15.69,45.73,7.352,14,14,0,1,4.0
2026-07-06 12:15:00,CNC-02,RUNNING,63.79,4.816,15.36,41.74,7.8,14,14,0,1,4.0
2026-07-06 12:16:00,CNC-02,RUNNING,66.85,5.368,13.94,43.65,8.043,13,12,1,1,4.0
2026-07-06 12:17:00,CNC-02,RUNNING,69.9,5.448,13.81,46.78,8.325,13,12,1,1,4.0
2026-07-06 12:18:00,CNC-02,RUNNING,68.22,4.926,14.84,47.07,7.112,13,12,1,1,4.0
2026-07-06 12:19:00,CNC-02,RUNNING,63.68,5.53,15.6,40.41,7.458,13,13,0,1,4.0
2026-07-06 12:20:00,CNC-02,RUNNING,61.13,5.01,14.72,47.55,8.643,13,11,2,1,4.0
2026-07-06 12:21:00,CNC-02,RUNNING,67.82,5.487,14.86,44.77,7.333,14,14,0,1,4.0
2026-07-06 12:22:00,CNC-02,RUNNING,60.05,4.884,13.46,46.06,7.177,13,13,0,1,4.0
2026-07-06 12:23:00,CNC-02,RUNNING,59.81,5.073,14.37,46.35,6.671,13,13,0,1,4.0
2026-07-06 12:24:00,CNC-02,RUNNING,67.95,4.647,17.13,44.2,8.571,14,14,0,1,4.0
2026-07-06 12:25:00,CNC-02,RUNNING,66.81,4.899,14.7,48.91,6.857,14,14,0,1,4.0
2026-07-06 12:26:00,CNC-02,RUNNING,66.67,5.046,14.17,47.83,7.591,13,13,0,1,4.0
2026-07-06 12:27:00,CNC-02,RUNNING,70.56,4.849,13.9,40.38,7.075,13,13,0,1,4.0
2026-07-06 12:28:00,CNC-02,RUNNING,64.76,5.077,14.71,45.78,8.876,14,14,0,1,4.0
2026-07-06 12:29:00,CNC-02,RUNNING,68.47,5.148,15.45,47.6,6.851,15,15,0,1,4.0
2026-07-06 12:30:00,CNC-02,RUNNING,63.31,4.736,14.84,46.19,6.952,14,13,1,1,4.0
2026-07-06 12:31:00,CNC-02,RUNNING,62.29,5.079,16.82,46.52,7.875,13,12,1,1,4.0
2026-07-06 12:32:00,CNC-02,RUNNING,65.41,4.451,15.59,44.53,7.739,14,14,0,1,4.0
2026-07-06 12:33:00,CNC-02,RUNNING,68.38,4.849,14.75,51.36,8.051,15,15,0,1,4.0
2026-07-06 12:34:00,CNC-02,RUNNING,68.93,4.733,13.16,44.99,8.369,15,13,2,1,4.0
2026-07-06 12:35:00,CNC-02,RUNNING,64.66,4.618,14.39,48.31,8.374,14,14,0,1,4.0
2026-07-06 12:36:00,CNC-02,RUNNING,76.42,4.785,17.2,43.75,7.572,13,12,1,1,4.0
2026-07-06 12:37:00,CNC-02,RUNNING,77.02,5.332,15.46,49.26,7.486,12,11,1,1,4.0
2026-07-06 12:38:00,CNC-02,RUNNING,75.72,5.644,14.27,38.38,8.219,12,10,2,1,4.0
2026-07-06 12:39:00,CNC-02,RUNNING,75.7,4.47,13.84,38.18,8.336,12,10,2,1,4.0
2026-07-06 12:40:00,CNC-02,RUNNING,71.55,4.902,12.91,43.69,9.121,11,9,2,1,4.0
2026-07-06 12:41:00,CNC-02,RUNNING,75.57,5.706,12.78,45.14,7.129,12,12,0,1,4.0
2026-07-06 12:42:00,CNC-02,RUNNING,73.76,4.66,14.32,42.02,7.962,12,10,2,1,4.0
2026-07-06 12:43:00,CNC-02,RUNNING,77.96,4.979,13.14,45.56,7.92,11,10,1,1,4.0
2026-07-06 12:44:00,CNC-02,RUNNING,77.68,4.745,16.03,49.11,6.509,12,11,1,1,4.0
2026-07-06 12:45:00,CNC-02,RUNNING,78.02,4.809,16.14,45.9,7.394,13,10,3,1,4.0
2026-07-06 12:46:00,CNC-02,RUNNING,75.95,4.949,13.52,40.96,7.907,13,13,0,1,4.0
2026-07-06 12:47:00,CNC-02,RUNNING,77.67,4.869,15.25,42.76,8.905,11,11,0,1,4.0
2026-07-06 12:48:00,CNC-02,RUNNING,75.85,4.44,13.73,44.64,8.402,12,11,1,1,4.0
2026-07-06 12:49:00,CNC-02,RUNNING,77.99,4.921,14.14,45.05,7.741,12,9,3,1,4.0
2026-07-06 12:50:00,CNC-02,RUNNING,69.68,5.067,15.48,43.53,6.942,11,10,1,1,4.0
2026-07-06 12:51:00,CNC-02,RUNNING,77.9,5.023,16.22,43.83,7.625,11,10,1,1,4.0
2026-07-06 12:52:00,CNC-02,RUNNING,76.15,5.477,12.83,44.94,8.261,13,10,3,1,4.0
2026-07-06 12:53:00,CNC-02,RUNNING,73.07,5.046,16.01,39.82,8.708,13,10,3,1,4.0
2026-07-06 12:54:00,CNC-02,RUNNING,76.33,4.859,13.13,43.24,6.73,13,10,3,1,4.0
2026-07-06 12:55:00,CNC-02,RUNNING,70.52,4.485,15.19,40.62,7.866,12,11,1,1,4.0
2026-07-06 12:56:00,CNC-02,RUNNING,76.83,5.178,13.56,44.44,8.258,13,12,1,1,4.0
2026-07-06 12:57:00,CNC-02,RUNNING,75.95,5.399,14.31,41.56,8.141,11,8,3,1,4.0
2026-07-06 12:58:00,CNC-02,RUNNING,76.77,4.955,17.26,45.18,7.343,12,12,0,1,4.0
2026-07-06 12:59:00,CNC-02,RUNNING,67.6,5.257,16.62,46.21,7.53,13,13,0,1,4.0
2026-07-06 13:00:00,CNC-02,RUNNING,75.12,5.247,16.35,50.73,6.901,12,11,1,1,4.0
2026-07-06 13:01:00,CNC-02,RUNNING,78.65,4.968,14.48,43.99,8.74,12,11,1,1,4.0
2026-07-06 13:02:00,CNC-02,RUNNING,78.29,4.194,15.02,46.73,8.276,11,10,1,1,4.0
2026-07-06 13:03:00,CNC-02,RUNNING,69.52,5.092,15.36,46.86,7.851,13,13,0,1,4.0
2026-07-06 13:04:00,CNC-02,RUNNING,72.45,5.904,15.73,52.5,7.778,12,8,4,1,4.0
2026-07-06 13:05:00,CNC-02,RUNNING,79.78,4.504,16.95,51.22,7.206,13,12,1,1,4.0
2026-07-06 13:06:00,CNC-02,RUNNING,76.46,4.934,15.43,44.96,8.19,12,8,4,1,4.0
2026-07-06 13:07:00,CNC-02,RUNNING,79.14,5.401,15.96,44.35,8.326,12,11,1,1,4.0
2026-07-06 13:08:00,CNC-02,RUNNING,81.18,5.158,15.26,47.71,8.758,13,13,0,1,4.0
2026-07-06 13:09:00,CNC-02,RUNNING,78.5,4.987,16.6,41.61,7.495,12,9,3,1,4.0
2026-07-06 13:10:00,CNC-02,RUNNING,78.95,4.634,15.26,39.46,6.981,12,8,4,1,4.0
2026-07-06 13:11:00,CNC-02,RUNNING,79.84,5.401,15.43,43.6,8.572,13,10,3,1,4.0
2026-07-06 13:12:00,CNC-02,RUNNING,83.26,4.875,15.74,43.84,7.773,13,11,2,1,4.0
2026-07-06 13:13:00,CNC-02,RUNNING,76.05,4.962,15.36,36.93,8.043,12,12,0,1,4.0
2026-07-06 13:14:00,CNC-02,RUNNING,82.11,4.72,14.29,51.31,8.576,12,10,2,1,4.0
2026-07-06 13:15:00,CNC-02,RUNNING,80.79,5.208,14.23,48.38,8.267,13,12,1,1,4.0
2026-07-06 13:16:00,CNC-02,RUNNING,83.53,4.918,14.26,47.44,7.644,12,10,2,1,4.0
2026-07-06 13:17:00,CNC-02,RUNNING,80.08,5.158,14.2,44.49,7.799,12,10,2,1,4.0
2026-07-06 13:18:00,CNC-02,RUNNING,84.0,5.325,14.76,49.54,7.531,11,9,2,1,4.0
2026-07-06 13:19:00,CNC-02,RUNNING,77.03,5.168,14.1,39.4,5.593,13,12,1,1,4.0
2026-07-06 13:20:00,CNC-02,RUNNING,84.13,4.464,16.15,43.85,7.732,12,10,2,1,4.0
2026-07-06 13:21:00,CNC-02,RUNNING,80.26,5.199,15.94,49.62,8.061,12,10,2,1,4.0
2026-07-06 13:22:00,CNC-02,RUNNING,81.72,4.996,14.93,47.55,7.741,12,11,1,1,4.0
2026-07-06 13:23:00,CNC-02,RUNNING,79.18,5.426,13.61,49.8,8.197,12,11,1,1,4.0
2026-07-06 13:24:00,CNC-02,RUNNING,80.69,4.959,17.33,49.55,7.211,13,13,0,1,4.0
2026-07-06 13:25:00,CNC-02,RUNNING,82.69,4.709,13.89,46.42,8.472,12,11,1,1,4.0
2026-07-06 13:26:00,CNC-02,RUNNING,84.43,4.701,14.97,44.54,8.533,11,10,1,1,4.0
2026-07-06 13:27:00,CNC-02,RUNNING,81.99,5.615,14.84,44.87,8.066,12,10,2,1,4.0
2026-07-06 13:28:00,CNC-02,RUNNING,80.59,4.661,14.26,50.87,8.458,12,11,1,1,4.0
2026-07-06 13:29:00,CNC-02,RUNNING,83.06,4.81,16.12,43.52,7.269,13,11,2,1,4.0
2026-07-06 13:30:00,CNC-02,RUNNING,84.63,5.373,16.5,52.3,7.874,13,12,1,1,4.0
2026-07-06 13:31:00,CNC-02,RUNNING,80.23,4.931,13.84,47.86,6.897,11,11,0,1,4.0
2026-07-06 13:32:00,CNC-02,RUNNING,78.45,5.048,15.99,44.44,7.625,12,10,2,1,4.0
2026-07-06 13:33:00,CNC-02,RUNNING,66.18,5.427,14.54,42.78,7.483,14,14,0,1,4.0
2026-07-06 13:34:00,CNC-02,RUNNING,59.9,4.532,14.61,40.24,7.837,15,15,0,1,4.0
2026-07-06 13:35:00,CNC-02,RUNNING,68.74,4.895,13.68,44.59,8.397,14,14,0,1,4.0
2026-07-06 13:36:00,CNC-02,RUNNING,66.45,4.749,14.19,39.36,8.429,14,14,0,1,4.0
2026-07-06 13:37:00,CNC-02,RUNNING,62.09,5.385,14.48,38.67,7.569,15,15,0,1,4.0
2026-07-06 13:38:00,CNC-02,RUNNING,66.14,5.004,14.61,48.49,6.969,13,13,0,1,4.0
2026-07-06 13:39:00,CNC-02,RUNNING,60.91,4.566,16.09,40.9,6.149,14,14,0,1,4.0
2026-07-06 13:40:00,CNC-02,RUNNING,63.63,5.121,15.05,50.4,7.301,13,13,0,1,4.0
2026-07-06 13:41:00,CNC-02,RUNNING,69.01,4.751,15.1,41.25,7.638,12,10,2,1,4.0
2026-07-06 13:42:00,CNC-02,RUNNING,67.84,5.035,17.44,42.66,8.033,15,15,0,1,4.0
2026-07-06 13:43:00,CNC-02,RUNNING,62.21,4.76,13.89,43.88,7.438,14,14,0,1,4.0
2026-07-06 13:44:00,CNC-02,RUNNING,62.89,5.229,15.83,49.84,6.959,13,13,0,1,4.0
2026-07-06 13:45:00,CNC-02,RUNNING,62.75,5.426,13.45,49.02,7.492,14,13,1,1,4.0
2026-07-06 13:46:00,CNC-02,RUNNING,61.26,5.226,12.85,44.34,7.486,14,14,0,1,4.0
2026-07-06 13:47:00,CNC-02,RUNNING,65.09,5.092,13.97,44.51,7.781,13,13,0,1,4.0
2026-07-06 13:48:00,CNC-02,RUNNING,63.62,5.123,15.67,44.85,8.103,13,13,0,1,4.0
2026-07-06 13:49:00,CNC-02,RUNNING,63.57,4.781,15.47,48.31,8.06,13,13,0,1,4.0
2026-07-06 13:50:00,CNC-02,RUNNING,63.76,4.649,13.94,51.57,7.659,14,14,0,1,4.0
2026-07-06 13:51:00,CNC-02,RUNNING,62.22,5.611,16.3,40.48,8.528,15,13,2,1,4.0
2026-07-06 13:52:00,CNC-02,RUNNING,61.29,4.785,14.36,41.02,8.529,13,13,0,1,4.0
2026-07-06 13:53:00,CNC-02,RUNNING,62.05,5.038,12.85,46.8,7.224,14,13,1,1,4.0
2026-07-06 13:54:00,CNC-02,RUNNING,67.13,5.115,15.01,39.52,6.983,14,14,0,1,4.0
2026-07-06 13:55:00,CNC-02,RUNNING,62.05,5.067,14.45,51.61,7.703,14,14,0,1,4.0
2026-07-06 13:56:00,CNC-02,RUNNING,65.93,5.111,15.61,45.45,7.781,13,13,0,1,4.0
2026-07-06 13:57:00,CNC-02,RUNNING,59.03,5.117,14.39,55.26,8.228,13,12,1,1,4.0
2026-07-06 13:58:00,CNC-02,RUNNING,64.52,4.544,14.84,47.75,7.7,12,12,0,1,4.0
2026-07-06 13:59:00,CNC-02,RUNNING,63.38,4.603,17.53,41.69,7.475,14,13,1,1,4.0
2026-07-06 14:00:00,CNC-02,RUNNING,64.54,4.361,16.77,50.38,6.853,13,12,1,1,4.0
2026-07-06 14:01:00,CNC-02,RUNNING,62.8,5.277,16.74,42.38,8.035,13,13,0,1,4.0
2026-07-06 14:02:00,CNC-02,RUNNING,63.98,5.021,13.89,48.08,6.873,14,14,0,1,4.0
2026-07-06 14:03:00,CNC-02,RUNNING,61.13,5.299,13.95,46.78,8.735,14,14,0,1,4.0
2026-07-06 14:04:00,CNC-02,RUNNING,63.71,5.38,13.28,43.33,7.886,14,14,0,1,4.0
2026-07-06 14:05:00,CNC-02,RUNNING,60.67,5.027,14.53,38.36,7.365,13,13,0,1,4.0
2026-07-06 14:06:00,CNC-02,RUNNING,63.64,4.938,13.77,38.99,8.61,14,14,0,1,4.0
2026-07-06 14:07:00,CNC-02,RUNNING,63.82,4.882,14.82,40.32,8.526,13,13,0,1,4.0
2026-07-06 14:08:00,CNC-02,RUNNING,65.22,5.191,14.88,41.56,8.111,14,14,0,1,4.0
2026-07-06 14:09:00,CNC-02,RUNNING,66.31,5.605,15.08,46.48,8.49,14,14,0,1,4.0
2026-07-06 14:10:00,CNC-02,RUNNING,63.52,5.205,16.18,45.92,7.243,14,14,0,1,4.0
2026-07-06 14:11:00,CNC-02,RUNNING,60.75,4.838,13.98,43.61,7.841,14,13,1,1,4.0
2026-07-06 14:12:00,CNC-02,RUNNING,63.77,5.392,18.17,45.72,8.715,13,13,0,1,4.0
2026-07-06 14:13:00,CNC-02,RUNNING,61.69,4.869,14.85,37.98,6.657,14,14,0,1,4.0
2026-07-06 14:14:00,CNC-02,RUNNING,63.03,5.25,12.93,47.11,8.014,13,13,0,1,4.0
2026-07-06 14:15:00,CNC-02,RUNNING,60.87,4.902,17.85,41.86,7.377,13,13,0,1,4.0
2026-07-06 14:16:00,CNC-02,RUNNING,65.3,4.441,14.9,51.45,8.134,13,13,0,1,4.0
2026-07-06 14:17:00,CNC-02,RUNNING,63.62,4.888,15.38,48.24,7.835,14,14,0,1,4.0
2026-07-06 14:18:00,CNC-02,RUNNING,60.01,4.274,15.1,43.86,7.871,14,14,0,1,4.0
2026-07-06 14:19:00,CNC-02,RUNNING,68.76,4.894,15.27,42.28,8.044,14,14,0,1,4.0
2026-07-06 14:20:00,CNC-02,RUNNING,64.11,4.93,12.93,40.16,8.096,14,14,0,1,4.0
2026-07-06 14:21:00,CNC-02,RUNNING,67.23,5.046,14.62,45.85,7.662,13,13,0,1,4.0
2026-07-06 14:22:00,CNC-02,RUNNING,59.71,4.768,15.01,40.34,7.704,13,13,0,1,4.0
2026-07-06 14:23:00,CNC-02,RUNNING,61.48,5.045,14.14,51.56,8.122,14,14,0,1,4.0
2026-07-06 14:24:00,CNC-02,RUNNING,62.02,4.544,13.95,45.91,7.982,15,15,0,1,4.0
2026-07-06 14:25:00,CNC-02,RUNNING,64.29,4.839,15.39,50.21,7.295,12,12,0,1,4.0
2026-07-06 14:26:00,CNC-02,RUNNING,60.94,5.563,13.54,49.03,7.628,14,14,0,1,4.0
2026-07-06 14:27:00,CNC-02,RUNNING,68.19,4.579,14.08,46.63,7.346,14,14,0,1,4.0
2026-07-06 14:28:00,CNC-02,RUNNING,63.67,5.317,17.18,43.55,7.695,14,14,0,1,4.0
2026-07-06 14:29:00,CNC-02,RUNNING,63.96,5.266,15.75,44.35,7.741,14,14,0,1,4.0
2026-07-06 14:30:00,CNC-02,RUNNING,70.66,5.051,16.57,48.99,7.418,14,14,0,1,4.0
2026-07-06 14:31:00,CNC-02,RUNNING,61.07,5.139,15.62,41.09,8.485,14,14,0,1,4.0
2026-07-06 14:32:00,CNC-02,RUNNING,62.06,5.009,14.12,40.9,6.988,13,13,0,1,4.0
2026-07-06 14:33:00,CNC-02,RUNNING,65.85,4.786,16.6,49.16,8.113,14,14,0,1,4.0
2026-07-06 14:34:00,CNC-02,RUNNING,63.83,4.809,17.99,50.45,7.417,15,14,1,1,4.0
2026-07-06 14:35:00,CNC-02,RUNNING,59.72,4.298,13.35,43.7,8.547,14,13,1,1,4.0
2026-07-06 14:36:00,CNC-02,RUNNING,65.56,4.737,13.32,44.7,8.336,14,13,1,1,4.0
2026-07-06 14:37:00,CNC-02,RUNNING,63.85,4.582,15.23,44.08,8.394,14,14,0,1,4.0
2026-07-06 14:38:00,CNC-02,RUNNING,60.02,4.886,13.1,49.68,7.074,13,13,0,1,4.0
2026-07-06 14:39:00,CNC-02,RUNNING,62.08,4.948,15.59,47.02,7.871,13,13,0,1,4.0
2026-07-06 14:40:00,CNC-02,RUNNING,65.02,4.885,15.19,37.93,7.726,13,12,1,1,4.0
2026-07-06 14:41:00,CNC-02,RUNNING,65.31,5.067,14.16,51.27,7.537,13,13,0,1,4.0
2026-07-06 14:42:00,CNC-02,RUNNING,60.22,4.901,13.69,44.52,7.124,14,14,0,1,4.0
2026-07-06 14:43:00,CNC-02,RUNNING,63.02,4.786,15.75,51.69,7.043,13,13,0,1,4.0
2026-07-06 14:44:00,CNC-02,RUNNING,63.56,4.318,16.26,36.67,7.735,14,14,0,1,4.0
2026-07-06 14:45:00,CNC-02,RUNNING,64.66,5.463,15.35,43.23,7.854,14,13,1,1,4.0
2026-07-06 14:46:00,CNC-02,RUNNING,62.27,5.333,14.41,45.13,7.236,14,14,0,1,4.0
2026-07-06 14:47:00,CNC-02,RUNNING,66.48,4.648,13.91,39.36,7.923,13,13,0,1,4.0
2026-07-06 14:48:00,CNC-02,RUNNING,62.04,4.399,14.74,42.81,7.327,12,12,0,1,4.0
2026-07-06 14:49:00,CNC-02,RUNNING,70.56,5.17,14.84,46.49,7.437,13,12,1,1,4.0
2026-07-06 14:50:00,CNC-02,RUNNING,60.44,5.459,13.93,53.8,8.284,14,14,0,1,4.0
2026-07-06 14:51:00,CNC-02,RUNNING,65.73,5.687,13.66,45.27,7.201,13,13,0,1,4.0
2026-07-06 14:52:00,CNC-02,RUNNING,67.58,4.542,15.74,48.63,7.189,14,14,0,1,4.0
2026-07-06 14:53:00,CNC-02,RUNNING,63.76,5.524,13.83,46.78,7.186,14,13,1,1,4.0
2026-07-06 14:54:00,CNC-02,RUNNING,65.48,4.811,13.51,39.23,7.744,14,14,0,1,4.0
2026-07-06 14:55:00,CNC-02,RUNNING,65.3,4.807,14.76,36.2,7.656,14,14,0,1,4.0
2026-07-06 14:56:00,CNC-02,RUNNING,69.69,5.099,16.07,48.43,8.238,13,13,0,1,4.0
2026-07-06 14:57:00,CNC-02,RUNNING,64.67,5.371,16.74,47.16,7.521,14,14,0,1,4.0
2026-07-06 14:58:00,CNC-02,RUNNING,63.63,4.775,13.69,41.37,7.774,14,14,0,1,4.0
2026-07-06 14:59:00,CNC-02,RUNNING,65.13,5.187,16.21,45.6,6.902,14,14,0,1,4.0
2026-07-06 15:00:00,CNC-02,RUNNING,61.2,4.993,14.93,51.75,8.064,13,13,0,1,4.0
2026-07-06 15:01:00,CNC-02,RUNNING,65.51,4.851,14.85,46.26,7.328,14,14,0,1,4.0
2026-07-06 15:02:00,CNC-02,RUNNING,62.72,4.965,12.79,44.61,8.166,13,13,0,1,4.0
2026-07-06 15:03:00,CNC-02,RUNNING,64.63,4.912,15.31,46.98,8.071,12,12,0,1,4.0
2026-07-06 15:04:00,CNC-02,RUNNING,66.14,5.002,16.94,48.22,7.289,14,14,0,1,4.0
2026-07-06 15:05:00,CNC-02,RUNNING,64.68,4.839,12.53,51.37,7.676,15,14,1,1,4.0
2026-07-06 15:06:00,CNC-02,RUNNING,57.38,4.885,15.76,41.28,7.085,12,12,0,1,4.0
2026-07-06 15:07:00,CNC-02,RUNNING,62.92,4.857,15.84,45.62,6.845,14,14,0,1,4.0
2026-07-06 15:08:00,CNC-02,RUNNING,67.23,4.912,13.78,44.81,6.939,13,13,0,1,4.0
2026-07-06 15:09:00,CNC-02,RUNNING,63.7,4.875,14.16,48.46,7.587,14,14,0,1,4.0
2026-07-06 15:10:00,CNC-02,RUNNING,62.83,4.925,13.9,48.04,7.491,14,14,0,1,4.0
2026-07-06 15:11:00,CNC-02,RUNNING,62.78,5.217,14.06,40.54,7.927,12,12,0,1,4.0
2026-07-06 15:12:00,CNC-02,RUNNING,61.91,4.898,14.65,45.11,7.604,14,14,0,1,4.0
2026-07-06 15:13:00,CNC-02,RUNNING,62.23,5.152,13.73,48.43,7.917,14,14,0,1,4.0
2026-07-06 15:14:00,CNC-02,RUNNING,65.88,5.129,12.97,50.73,8.065,13,13,0,1,4.0
2026-07-06 15:15:00,CNC-02,RUNNING,60.68,5.341,14.73,48.7,8.95,13,13,0,1,4.0
2026-07-06 15:16:00,CNC-02,RUNNING,63.61,5.055,15.78,41.83,7.334,14,13,1,1,4.0
2026-07-06 15:17:00,CNC-02,RUNNING,67.8,4.832,16.44,49.79,7.714,14,14,0,1,4.0
2026-07-06 15:18:00,CNC-02,RUNNING,65.26,4.993,16.27,47.36,7.553,13,12,1,1,4.0
2026-07-06 15:19:00,CNC-02,RUNNING,66.66,5.032,15.97,46.11,8.068,14,14,0,1,4.0
2026-07-06 15:20:00,CNC-02,RUNNING,62.05,5.244,14.13,48.72,7.652,14,14,0,1,4.0
2026-07-06 15:21:00,CNC-02,RUNNING,59.13,5.146,13.83,46.62,7.651,14,14,0,1,4.0
2026-07-06 15:22:00,CNC-02,RUNNING,59.77,4.995,13.78,46.33,6.899,12,12,0,1,4.0
2026-07-06 15:23:00,CNC-02,RUNNING,63.47,5.05,12.12,44.46,6.832,13,13,0,1,4.0
2026-07-06 15:24:00,CNC-02,RUNNING,62.59,5.359,13.6,42.6,7.685,13,13,0,1,4.0
2026-07-06 15:25:00,CNC-02,RUNNING,63.81,5.173,17.44,42.48,7.552,13,13,0,1,4.0
2026-07-06 15:26:00,CNC-02,RUNNING,68.09,4.954,15.12,47.68,6.703,13,13,0,1,4.0
2026-07-06 15:27:00,CNC-02,RUNNING,64.47,5.102,16.21,45.53,8.651,13,13,0,1,4.0
2026-07-06 15:28:00,CNC-02,RUNNING,60.15,5.422,17.0,46.98,7.359,14,14,0,1,4.0
2026-07-06 15:29:00,CNC-02,RUNNING,62.72,5.132,15.27,40.76,7.052,13,13,0,1,4.0
2026-07-06 15:30:00,CNC-02,RUNNING,65.27,4.844,14.76,45.59,7.403,13,12,1,1,4.0
2026-07-06 15:31:00,CNC-02,RUNNING,64.04,5.376,16.73,42.14,7.974,13,13,0,1,4.0
2026-07-06 15:32:00,CNC-02,RUNNING,63.53,4.323,15.79,48.99,7.866,13,13,0,1,4.0
2026-07-06 15:33:00,CNC-02,RUNNING,66.54,4.819,13.4,45.56,8.592,13,12,1,1,4.0
2026-07-06 15:34:00,CNC-02,RUNNING,66.97,5.471,15.39,42.93,7.802,15,15,0,1,4.0
2026-07-06 15:35:00,CNC-02,RUNNING,64.11,4.907,16.4,48.9,7.035,12,12,0,1,4.0
2026-07-06 15:36:00,CNC-02,RUNNING,59.85,4.803,13.66,43.64,7.726,12,12,0,1,4.0
2026-07-06 15:37:00,CNC-02,RUNNING,63.1,4.545,13.69,41.29,7.25,13,13,0,1,4.0
2026-07-06 15:38:00,CNC-02,RUNNING,60.84,4.936,15.2,46.54,9.17,14,14,0,1,4.0
2026-07-06 15:39:00,CNC-02,RUNNING,61.85,5.433,14.55,38.32,7.542,14,14,0,1,4.0
2026-07-06 15:40:00,CNC-02,RUNNING,59.47,4.947,14.04,49.17,7.356,14,14,0,1,4.0
2026-07-06 15:41:00,CNC-02,RUNNING,59.03,4.987,15.48,46.05,7.91,13,13,0,1,4.0
2026-07-06 15:42:00,CNC-02,RUNNING,63.63,5.115,13.71,38.47,7.934,14,14,0,1,4.0
2026-07-06 15:43:00,CNC-02,RUNNING,63.08,4.868,13.23,50.89,8.195,14,14,0,1,4.0
2026-07-06 15:44:00,CNC-02,RUNNING,59.97,5.101,15.99,45.95,7.531,13,13,0,1,4.0
2026-07-06 15:45:00,CNC-02,RUNNING,62.23,4.587,12.66,43.3,7.374,14,13,1,1,4.0
2026-07-06 15:46:00,CNC-02,RUNNING,70.34,5.372,14.61,45.38,8.356,13,13,0,1,4.0
2026-07-06 15:47:00,CNC-02,RUNNING,63.58,4.919,13.51,50.09,7.567,15,15,0,1,4.0
2026-07-06 15:48:00,CNC-02,RUNNING,67.4,5.286,15.41,50.43,7.6,14,14,0,1,4.0
2026-07-06 15:49:00,CNC-02,RUNNING,61.95,5.171,15.31,53.16,8.028,14,14,0,1,4.0
2026-07-06 15:50:00,CNC-02,RUNNING,66.32,4.82,14.09,50.09,8.189,15,15,0,1,4.0
2026-07-06 15:51:00,CNC-02,RUNNING,63.73,4.807,14.5,46.68,8.163,14,14,0,1,4.0
2026-07-06 15:52:00,CNC-02,RUNNING,66.73,5.014,13.4,51.28,8.433,14,14,0,1,4.0
2026-07-06 15:53:00,CNC-02,RUNNING,66.54,4.997,13.53,42.38,7.492,14,14,0,1,4.0
2026-07-06 15:54:00,CNC-02,RUNNING,67.77,4.826,14.69,40.08,8.724,14,14,0,1,4.0
2026-07-06 15:55:00,CNC-02,RUNNING,59.25,5.079,15.53,46.48,6.683,14,14,0,1,4.0
2026-07-06 15:56:00,CNC-02,RUNNING,61.93,5.185,14.29,50.99,7.698,14,14,0,1,4.0
2026-07-06 15:57:00,CNC-02,RUNNING,65.31,4.994,15.71,48.32,6.989,13,13,0,1,4.0
2026-07-06 15:58:00,CNC-02,RUNNING,63.14,4.886,14.36,51.06,6.898,13,13,0,1,4.0
2026-07-06 15:59:00,CNC-02,RUNNING,55.44,4.719,13.71,48.25,7.79,13,12,1,1,4.0
2026-07-06 16:00:00,CNC-02,RUNNING,71.18,4.724,15.3,47.7,7.549,15,15,0,1,4.0
2026-07-06 16:01:00,CNC-02,RUNNING,60.39,4.761,14.55,44.97,7.247,14,14,0,1,4.0
2026-07-06 16:02:00,CNC-02,RUNNING,63.01,5.205,15.03,50.29,7.195,15,15,0,1,4.0
2026-07-06 16:03:00,CNC-02,RUNNING,65.41,4.954,16.45,49.34,7.896,14,14,0,1,4.0
2026-07-06 16:04:00,CNC-02,RUNNING,64.5,4.936,16.2,43.34,7.685,13,13,0,1,4.0
2026-07-06 16:05:00,CNC-02,RUNNING,65.51,5.233,13.12,49.2,7.519,13,11,2,1,4.0
2026-07-06 16:06:00,CNC-02,RUNNING,59.97,5.37,12.68,49.94,9.454,14,14,0,1,4.0
2026-07-06 16:07:00,CNC-02,RUNNING,68.71,5.302,13.85,41.57,7.871,14,14,0,1,4.0
2026-07-06 16:08:00,CNC-02,RUNNING,66.59,5.027,14.24,49.11,8.397,12,12,0,1,4.0
2026-07-06 16:09:00,CNC-02,RUNNING,64.02,4.516,13.97,51.25,7.745,13,13,0,1,4.0
2026-07-06 16:10:00,CNC-02,RUNNING,62.5,5.092,14.42,45.27,6.498,13,12,1,1,4.0
2026-07-06 16:11:00,CNC-02,RUNNING,60.65,5.135,15.14,51.08,5.977,15,15,0,1,4.0
2026-07-06 16:12:00,CNC-02,RUNNING,63.84,4.882,14.31,42.89,7.456,13,13,0,1,4.0
2026-07-06 16:13:00,CNC-02,RUNNING,60.84,5.289,13.81,51.76,8.292,13,13,0,1,4.0
2026-07-06 16:14:00,CNC-02,RUNNING,60.19,4.45,15.85,45.08,7.451,14,14,0,1,4.0
2026-07-06 16:15:00,CNC-02,RUNNING,65.57,5.292,14.65,49.32,7.78,14,14,0,1,4.0
2026-07-06 16:16:00,CNC-02,RUNNING,61.67,4.544,12.13,47.12,8.529,14,14,0,1,4.0
2026-07-06 16:17:00,CNC-02,RUNNING,65.36,5.113,12.16,40.79,7.312,13,13,0,1,4.0
